GiftId,TripId
2170,820
40545,820
49558,820
30790,820
15813,820
46307,820
47603,820
11494,820
72694,820
2507,820
84558,820
79611,820
43786,820
9546,820
1232,820
97426,820
36725,820
9263,820
93573,820
31105,820
15107,820
45550,820
57419,820
35275,820
30986,820
93955,820
22867,820
43248,820
36387,820
13394,820
28483,820
52918,820
69700,820
4085,820
19220,820
70222,820
70755,820
37717,820
16395,820
42883,820
98306,820
63558,820
79818,820
5317,820
49446,820
82278,820
74794,820
6102,820
34860,820
42178,820
2695,820
56412,820
30902,820
58237,820
32736,820
7764,820
4435,820
3598,820
34291,820
83417,820
66323,820
66025,820
30017,820
64725,820
39356,820
17805,820
52417,820
51709,820
27294,820
57091,820
50371,820
32904,820
29288,820
5375,820
21114,820
32525,820
37134,820
60443,820
34678,820
49087,820
50723,820
1466,821
61287,821
93726,821
73715,821
19629,821
56131,821
17520,821
37496,821
60364,821
9179,821
12015,821
49966,821
50882,821
26271,821
46076,821
76872,821
48193,821
41559,821
93400,821
7427,821
34922,821
39291,821
80221,821
86113,821
33386,821
25998,821
38319,821
76257,821
87400,821
26253,821
88816,821
79791,821
80894,821
80521,821
6095,821
6766,821
54181,821
9815,821
51519,821
35818,821
43733,821
24816,821
94363,821
81434,821
57252,821
33132,821
1918,821
80959,821
72816,821
48159,821
1671,821
72825,821
50081,821
40172,821
2575,821
86400,821
98641,821
84527,821
73368,821
94178,821
58433,821
55266,821
52987,821
14237,821
9359,822
81585,822
80000,822
93194,822
50163,822
30545,822
881,822
99500,822
90895,822
11285,822
39871,822
9713,822
30939,822
10536,822
63656,822
75953,822
24286,822
59150,822
41204,822
7849,822
29733,822
31142,822
42564,822
83923,822
91192,822
7626,822
59445,822
88332,822
25195,822
14875,822
44655,822
5955,822
45886,822
56522,822
56021,822
34861,822
92718,822
4344,822
83746,822
10115,822
31757,822
45976,822
94250,822
14723,822
12155,822
16924,822
18900,822
73446,822
91891,822
32598,822
27388,822
45468,822
36555,822
3046,822
47721,822
46441,822
57979,823
76944,823
79465,823
91126,823
80263,823
93340,823
42590,823
32254,823
30549,823
97655,823
87169,823
65633,823
6144,823
88860,823
69579,823
28318,823
7156,823
54231,823
96725,823
26148,823
1545,823
472,823
61821,823
56177,823
86025,823
10176,823
32803,823
62872,823
18118,823
97457,823
58097,823
8699,823
80844,823
58638,823
93175,823
58976,823
35397,823
28646,823
33190,823
35966,823
46247,823
4705,823
68656,823
41912,823
81141,823
32669,823
39114,823
7884,823
85113,823
86858,823
9008,823
11556,823
63451,823
26514,823
96299,823
14396,823
87060,823
77849,823
88809,823
82784,823
9456,823
48571,823
44167,824
73142,824
74901,824
78847,824
31226,824
94500,824
16890,824
25687,824
82928,824
45650,824
13015,824
13317,824
66319,824
51979,824
19069,824
46300,824
33392,824
2760,824
51323,824
15219,824
31453,824
65002,824
77183,824
81744,824
53985,824
25649,824
35135,824
13113,824
38705,824
45379,824
1750,824
79998,824
20049,824
56349,824
85216,824
87117,824
9766,824
3448,824
15561,824
74284,824
36284,824
11164,824
24379,824
54790,825
54793,825
68211,825
41592,825
96811,825
97972,825
97172,825
73025,825
98680,825
99094,825
97514,825
39743,825
32473,825
17126,825
60046,825
97508,825
98934,825
72824,825
97318,825
32698,825
48771,825
87895,825
35079,825
18321,825
57664,825
65074,825
85891,825
99896,825
75791,825
69258,825
99424,825
97653,825
99493,825
67200,825
71771,825
56240,825
8625,825
36253,825
99859,825
37299,825
81559,825
98037,825
211,825
77744,825
361,825
9501,825
61065,825
19259,825
99399,825
37846,825
62342,825
71707,825
10666,825
70826,825
89665,825
91609,825
98047,825
83112,826
90887,826
81715,826
96662,826
83718,826
26344,826
51926,826
37484,826
91267,826
38958,826
87857,826
91884,826
87054,826
92424,826
80817,826
12014,826
85266,826
81887,826
84164,826
87128,826
86917,826
3511,826
83225,826
96113,826
16229,826
85225,826
13642,826
93853,826
14144,826
95800,826
93861,826
46555,826
81701,826
34955,826
88931,826
80624,826
79387,826
27627,826
16103,826
66925,826
92883,826
11012,826
87536,826
60745,826
87154,826
80506,826
35343,826
95417,826
67271,826
87405,826
35973,826
25700,826
68058,826
40684,826
70075,826
19307,826
83793,826
88520,826
58898,826
92696,826
22471,826
47438,826
88443,826
81324,826
84635,826
29874,826
94033,826
91811,826
92627,826
77000,826
22841,826
82410,826
55882,826
73187,826
87132,826
32961,826
84744,826
61465,826
43640,826
80941,826
15247,826
68465,826
79163,826
16054,826
90228,826
20324,826
19908,826
58592,826
95760,826
85761,826
78348,826
92742,826
79693,826
85982,826
33012,826
57861,826
78159,826
86450,826
90074,826
69363,827
12987,827
60264,827
47870,827
69812,827
63960,827
12267,827
23848,827
42403,827
83869,827
14419,827
18662,827
72893,827
52899,827
67598,827
19138,827
72410,827
65725,827
66155,827
39848,827
75009,827
14429,827
66448,827
73317,827
7922,827
48359,827
61461,827
72731,827
52684,827
53427,827
4183,827
83552,827
58811,827
94,827
10493,827
69389,827
14861,827
95013,827
65755,827
97404,827
39284,827
69674,827
39995,827
69466,827
47250,827
71758,827
98629,827
66477,827
86061,827
77697,827
95072,827
44078,827
71413,827
21483,827
5023,827
41647,827
70060,827
38257,827
76692,827
85486,827
73587,827
9184,827
66966,827
74408,827
6094,827
21420,827
46200,827
58463,827
68471,827
35570,827
3977,827
3288,827
44188,827
57853,827
96081,827
74371,827
71091,827
73088,827
44612,827
34956,827
73831,827
59955,827
17297,827
49920,827
41438,827
57833,827
71785,827
70446,827
74751,827
59004,827
76170,827
38920,827
68726,827
56970,827
26624,827
38421,827
44232,827
38255,827
17627,827
51319,827
57925,828
18715,828
74197,828
43832,828
75864,828
322,828
84576,828
90355,828
20176,828
81446,828
54862,828
9615,828
59989,828
79121,828
86554,828
35401,828
92603,828
25854,828
93860,828
80440,828
52356,828
16288,828
52178,828
73205,828
17234,828
92290,828
67170,828
97885,828
36015,828
46046,828
35061,828
49990,828
46195,828
41894,828
560,828
46951,828
49881,828
89483,828
87001,828
73237,828
7091,828
80697,828
69943,828
23178,829
39404,829
15318,829
55488,829
48141,829
48527,829
9227,829
52370,829
53459,829
4218,829
32022,829
64839,829
24580,829
13026,829
50122,829
60234,829
18806,829
11761,829
39895,829
43185,829
13517,829
66163,829
54892,829
22988,829
51321,829
36311,829
52678,829
5516,829
9460,829
29837,829
19354,829
42526,829
6146,829
42798,829
8051,829
7862,829
4574,829
71387,829
55370,829
5383,829
41130,829
55039,829
27398,829
11549,829
56642,829
16853,829
29257,829
33812,829
88867,829
79726,829
6994,829
42840,829
70617,829
71757,829
62566,829
45669,829
43356,829
72773,829
10267,829
22427,829
93780,829
34346,829
37416,829
8862,829
27770,829
49223,829
19842,829
68517,829
21378,829
40922,829
43585,829
17554,829
41657,829
39170,829
19091,829
72951,829
15148,829
45402,829
36110,829
59436,829
8497,829
35772,829
28784,829
24301,829
8425,829
27867,829
86608,829
27057,829
14122,829
79276,829
45416,829
52057,829
82717,829
32924,829
43478,829
32576,829
81921,829
42746,829
20166,829
26274,829
2972,830
66620,830
69163,830
3362,830
7155,830
89993,830
22810,830
27735,830
16117,830
3489,830
70196,830
969,830
15916,830
5572,830
8418,830
79625,830
92386,830
87955,830
41612,830
44368,830
60389,830
58435,830
88453,830
21184,830
79879,830
84384,830
21376,830
32209,830
22788,830
33459,830
84715,830
4720,830
44320,830
6881,830
60731,830
45373,830
49174,830
10680,830
90217,830
33467,830
99900,830
94513,830
2994,830
77167,830
58583,830
25154,830
82403,830
68816,830
50796,830
25936,830
4951,830
28310,830
97569,830
55498,830
90557,830
16842,830
24200,830
87466,830
92405,830
75894,830
87573,830
63661,830
76611,830
62281,830
27009,830
16788,830
87143,830
2527,830
69326,830
91551,830
32437,830
61328,830
67382,831
1851,831
42569,831
80448,831
83203,831
30581,831
33462,831
57475,831
36593,831
65229,831
41498,831
60350,831
94417,831
45946,831
87179,831
2089,831
3668,831
27969,831
65482,831
39151,831
15327,831
68102,831
66851,831
85523,831
2315,831
48248,831
59496,831
65287,831
26135,831
81206,831
66772,831
89700,831
2676,831
12606,831
36685,831
15612,831
67097,831
45569,831
77955,831
57360,831
1571,831
77018,831
77037,831
81178,831
25275,831
54742,831
1756,831
62093,831
45287,831
44703,831
20524,831
68979,831
45666,831
27829,831
61411,831
85909,831
66750,831
42245,831
93963,831
31697,831
38071,831
46006,831
88359,831
66817,831
10700,831
25004,831
8017,831
67967,831
75552,831
69143,831
9207,831
63291,831
36649,831
73905,831
23842,831
84155,831
14854,831
27653,831
87245,831
952,831
59773,831
68747,831
24356,831
66097,831
53773,831
56945,831
33992,831
56809,831
2293,831
78715,831
17936,831
57290,831
32514,831
26629,831
2116,831
61576,831
82587,831
62044,831
56531,831
6965,831
87112,832
10141,832
14727,832
13827,832
4963,832
73743,832
41508,832
1667,832
42362,832
39207,832
893,832
16274,832
63498,832
65946,832
52587,832
16188,832
39807,832
13211,832
26151,832
42921,832
30311,832
31467,832
3510,832
2671,832
6507,832
36569,832
15580,832
2737,832
4270,832
53597,832
15310,832
616,832
23050,833
67686,833
22868,833
72376,833
87476,833
98634,833
15708,833
38534,833
47548,833
72814,833
2746,833
73803,833
42706,833
72970,833
87503,833
86541,833
77071,833
63089,833
60144,833
82238,833
49438,833
27905,833
75271,833
13246,833
70711,833
52214,833
20642,833
80966,833
27813,833
57650,833
80746,833
37766,833
54410,833
12775,833
18128,833
9289,833
10744,833
92,833
94686,833
48214,833
84692,833
30190,833
93480,833
15223,833
35725,833
673,833
88418,833
11051,833
71172,833
47199,833
72649,833
79384,833
30743,833
91686,833
63593,833
28077,833
70758,833
32624,833
2700,833
62136,833
94606,833
70116,833
78057,834
14435,834
25542,834
13462,834
92529,834
80793,834
48552,834
22408,834
98159,834
1764,834
54499,834
94505,834
16748,834
85668,834
54166,834
54271,834
1674,834
64692,834
84933,834
661,834
79641,834
86282,834
32173,834
62417,834
41685,834
96784,834
19875,834
9186,834
8235,834
1419,834
41636,834
76931,834
92343,834
26699,834
1143,834
94905,834
35249,834
97112,834
345,834
71490,834
24673,834
36199,834
99686,834
87832,834
51874,834
11685,834
3878,834
21568,834
45556,834
22301,834
65805,834
23294,834
88542,834
28668,834
36516,834
60846,834
46931,834
68091,834
63637,834
741,834
78255,834
58058,834
90595,834
5331,834
6221,834
53758,834
97487,834
28363,834
23803,834
24225,834
67956,834
2850,834
35342,834
45249,834
92891,834
58971,834
7381,834
91371,834
80025,834
83676,834
85753,834
21466,834
25268,834
39232,834
80922,834
47168,834
3394,835
52296,835
17050,835
51283,835
4836,835
6683,835
18454,835
808,835
17662,835
70744,835
45054,835
997,835
34223,835
2397,835
84745,835
76346,835
68006,835
39659,835
79411,835
5219,835
11044,835
7179,835
460,835
91868,835
77637,835
40170,835
62346,835
20896,835
75044,835
6948,835
12585,835
43554,835
31225,835
28115,835
4452,835
73398,835
58507,835
4589,835
62997,835
12960,835
64920,835
548,835
61800,835
23242,835
13465,835
3779,835
25526,835
6785,835
4342,835
73413,835
55885,835
10283,835
58922,835
13312,835
51965,835
53825,835
23933,835
78429,835
92668,835
28914,835
40791,835
609,835
65155,835
28789,835
4658,835
13198,835
52395,835
28672,835
68073,835
22343,835
32382,835
22755,835
30295,835
70228,836
8734,836
59274,836
63475,836
49509,836
71613,836
40709,836
28341,836
75904,836
25547,836
44794,836
15842,836
10768,836
2167,836
2848,836
38314,836
99961,836
8735,836
55621,836
93578,836
13040,836
92025,836
63358,836
13701,836
69184,836
65095,836
73472,836
39200,836
97208,836
47301,836
28886,836
92427,836
56099,836
23076,836
6260,836
5339,836
5759,836
28113,836
20654,836
65264,836
27637,836
41735,836
12573,836
87927,836
85408,836
83380,836
47716,836
653,836
32494,836
22340,836
1392,836
39639,837
11770,837
30927,837
26672,837
69739,837
78594,837
22180,837
26418,837
81488,837
39759,837
44777,837
32307,837
91018,837
32864,837
42477,837
92591,837
42520,837
79710,837
54337,837
84952,837
41198,837
21623,837
40016,837
41566,837
7832,837
86341,837
33567,837
22535,837
39306,837
35961,837
41558,837
78620,837
77817,837
39018,837
61989,837
92653,837
33366,837
23697,837
46029,837
92124,837
12703,837
33242,837
34605,837
32782,837
25177,837
89883,837
37106,837
36028,837
14115,837
8226,837
96422,837
29277,837
79256,837
78575,837
77601,837
44137,837
43447,837
84791,837
23801,837
36061,837
90208,837
35486,837
23759,837
38424,837
68400,837
82081,837
71154,837
42920,837
11485,837
89789,837
41994,837
54779,837
44039,837
81368,837
44340,837
34421,837
91900,837
79963,837
62434,837
49181,837
36962,837
96166,837
46587,837
43772,837
38445,837
80460,837
81108,837
99534,837
12859,837
256,837
79079,837
32601,837
38928,837
63474,837
47225,837
56724,837
57649,837
81346,837
58802,837
69159,837
87635,838
60959,838
73867,838
83103,838
31282,838
27043,838
5426,838
55271,838
29350,838
60336,838
98346,838
54939,838
84140,838
92349,838
96777,838
63218,838
63254,838
14897,838
91452,838
719,838
21749,838
30706,838
85359,838
80269,838
90269,838
61470,838
58860,838
18727,838
90331,838
55421,838
90957,838
88902,838
65776,838
25427,838
64811,838
8267,838
54097,838
15286,838
73030,838
53769,838
4003,838
30031,838
40773,838
50710,838
89373,838
60797,838
88321,838
63035,838
52796,838
53389,838
67070,838
62101,838
28537,838
26273,838
50136,838
72107,838
70256,838
55320,838
70643,838
53355,838
63293,838
27753,838
63081,838
52387,838
15977,838
78954,838
6247,838
91375,838
27761,838
86600,838
87413,838
98139,838
46607,838
60723,838
65351,838
66682,838
72755,838
3074,838
88356,838
97340,838
91023,838
25889,838
87845,838
98358,838
16512,838
69779,838
66824,838
69994,838
7291,838
91165,838
88052,838
86098,838
62910,838
40945,838
76286,838
87861,838
72561,838
50709,838
84312,838
48748,838
73200,839
95836,839
27128,839
37509,839
34896,839
63121,839
97222,839
96347,839
5859,839
94166,839
21874,839
62159,839
63677,839
78605,839
5032,839
33849,839
46486,839
76731,839
80644,839
88868,839
11554,839
93731,839
67898,839
54678,839
61731,839
20875,839
18541,839
34616,839
69828,839
34904,839
43652,839
98587,839
49885,839
83377,839
78047,839
71151,839
78445,839
27339,839
41449,839
10841,839
53236,839
67513,839
82826,839
81858,839
64974,839
1055,839
68096,839
13164,839
67165,839
43374,839
52716,839
31900,839
18192,839
80164,839
28149,839
68663,839
10969,839
92416,839
99110,839
19489,839
73277,839
54149,839
82833,839
44894,839
42255,839
66809,839
70299,839
75836,839
13460,840
55534,840
83161,840
60522,840
77676,840
52195,840
77162,840
19484,840
58109,840
26490,840
2411,840
293,840
38270,840
32538,840
1120,840
22782,840
30035,840
43004,840
53356,840
47650,840
39714,840
74441,840
396,840
60829,840
53516,840
36640,840
78148,840
41877,840
57733,840
79778,840
13177,840
25178,840
94312,840
92434,840
31477,840
62890,840
67679,840
50433,840
25121,840
82308,840
86319,840
63691,840
89391,840
34723,840
72765,840
25549,840
99984,840
54602,840
84920,841
27002,841
93997,841
32243,841
93412,841
30349,841
96943,841
8177,841
19182,841
1896,841
30142,841
7724,841
66759,841
62929,841
61032,841
50963,841
90139,841
90490,841
20368,841
12248,841
74001,841
50352,841
50018,841
34367,841
74356,841
85038,841
54455,841
3650,841
31804,841
15695,841
60710,841
48807,841
98436,841
49350,841
94952,841
79,841
3850,841
66950,841
31694,841
26331,841
96466,841
97869,841
19812,841
4450,841
3866,841
85211,841
82550,841
8963,841
51416,841
41116,841
98284,841
37720,841
11166,841
46294,842
5051,842
56545,842
70987,842
10370,842
19380,842
79457,842
64910,842
91363,842
80049,842
27124,842
32935,842
69425,842
64893,842
2837,842
34950,842
54551,842
43682,842
53172,842
74936,842
57620,842
18890,842
22729,842
58513,842
14798,842
78091,842
46165,842
47123,842
90370,842
89482,842
12547,842
56408,842
31339,842
68577,842
23379,842
33868,842
62930,842
59852,842
54967,842
13273,842
74554,842
32322,842
49041,842
13051,842
62103,842
27793,842
57485,842
80716,842
62915,842
86621,842
69747,842
57403,842
42073,842
79605,842
22084,842
24100,842
11989,842
69848,842
51774,842
13006,842
51341,842
9301,842
70889,842
46793,842
55715,842
14169,842
50385,842
1295,842
91909,842
39491,842
49492,842
42737,842
10524,842
63541,842
88310,842
9643,842
67446,842
12256,842
25793,842
8376,842
85475,842
79724,842
52801,842
93683,842
51332,842
8176,842
21371,842
31378,842
11138,842
54462,842
791,842
39385,842
57034,842
53962,842
39079,842
31412,842
93067,842
99468,843
46097,843
8485,843
28432,843
37426,843
29939,843
4738,843
95516,843
33148,843
69570,843
61033,843
13044,843
20511,843
86935,843
53,843
65411,843
96205,843
90128,843
4017,843
50057,843
86522,843
87613,843
39850,843
53504,843
40653,843
69829,843
87921,843
86626,843
86581,843
96076,843
91263,843
1580,843
8902,843
81755,843
95992,843
43286,843
63587,843
81828,843
78967,843
32985,843
5122,843
85354,843
40486,843
18892,843
75524,843
76666,843
50595,843
82697,843
96566,843
60044,843
37107,843
27983,843
53889,843
23590,843
77492,843
86251,843
76335,843
40524,843
79137,844
982,844
7557,844
61685,844
66939,844
20593,844
94021,844
3519,844
31063,844
40385,844
81150,844
76256,844
59619,844
22228,844
41759,844
30285,844
90486,844
25824,844
43307,844
35464,844
78257,844
54373,844
90850,844
93588,844
83367,844
35639,844
40563,844
122,844
58752,844
53323,844
83482,844
58774,844
47243,844
27036,844
55354,844
75615,844
10729,844
60115,844
27493,844
13548,844
28507,844
82075,844
57588,844
89426,844
86064,844
67580,844
29936,844
85026,844
76108,844
33331,844
20861,844
9075,844
76844,844
48688,844
74875,844
6649,844
69486,844
38839,844
37926,845
12372,845
44126,845
78654,845
48970,845
16498,845
73527,845
19690,845
45975,845
55576,845
31524,845
81354,845
88865,845
27912,845
7401,845
93763,845
82919,845
23458,845
54244,845
72800,845
23880,845
41596,845
77743,845
50553,845
27211,845
8549,845
94659,845
80863,845
13998,845
85063,845
14172,845
72882,845
31920,845
2339,845
23956,845
58363,845
9873,845
95229,845
93388,845
64849,845
21039,845
32969,845
30308,845
93761,845
14825,845
84027,845
14772,845
35539,845
11816,845
25127,845
33767,845
40893,845
40395,845
44475,845
44469,845
58183,845
93,845
82398,845
85590,845
32968,845
16679,845
55214,845
98951,845
74414,845
55429,845
37252,845
35936,845
30910,845
60512,845
3712,845
10856,845
24251,845
94840,845
50322,845
40613,845
87125,846
76532,846
70244,846
43149,846
11705,846
54322,846
72362,846
53677,846
98636,846
45153,846
43320,846
76255,846
44236,846
69418,846
45431,846
99051,846
52642,846
20137,846
42721,846
36426,846
71416,846
78132,846
86783,846
85948,846
45945,846
84862,846
96491,846
93560,846
59286,846
70278,846
65367,846
39628,846
49251,846
93452,846
58725,846
69858,847
92540,847
32719,847
8066,847
55714,847
95765,847
41982,847
23502,847
96332,847
4962,847
26431,847
16330,847
28674,847
14196,847
19151,847
3936,847
69222,847
22806,847
94831,847
76805,847
37871,847
21459,847
44643,847
34694,847
97617,847
15757,847
58772,847
9816,847
24122,847
67973,847
6903,847
97959,847
42368,847
96221,847
8632,847
87572,847
30942,847
29116,847
41504,847
25960,847
62068,847
75713,847
42248,847
92764,847
43808,847
21137,847
42121,847
73680,847
88773,847
34912,847
94070,847
96334,847
71103,847
51032,847
73259,847
18080,847
40971,847
75757,847
39775,847
31959,847
92404,847
84321,847
46580,847
70012,847
37086,847
87431,847
38794,847
50024,847
24626,847
97620,847
74269,847
30480,847
29098,847
86781,847
46782,847
74615,848
22356,848
76548,848
1793,848
87197,848
92755,848
72817,848
71972,848
96973,848
94165,848
22233,848
34802,848
16429,848
17837,848
80186,848
97251,848
19764,848
58830,848
1348,848
37836,848
88125,848
10549,848
71889,848
54861,848
380,848
59182,848
7744,848
55830,848
24182,848
74752,848
27846,848
72682,848
92298,848
56816,848
7393,848
92649,848
29831,848
66489,848
3044,848
39733,848
85970,848
12936,848
67585,848
54978,848
19385,848
76501,848
92209,848
88156,848
84936,848
54667,848
90581,848
6944,848
93501,848
42322,848
8204,848
77873,848
31114,848
34799,848
93055,848
43021,848
73320,848
91913,848
56864,848
93108,848
10814,848
98264,848
96189,848
52085,848
20109,848
8864,849
56387,849
72674,849
18842,849
7871,849
52563,849
74902,849
24322,849
16470,849
17353,849
59504,849
73389,849
6722,849
50629,849
29842,849
5930,849
16263,849
13392,849
51750,849
18041,849
47726,849
75437,849
66730,849
56252,849
67458,849
13448,849
75280,849
27571,849
10275,849
47052,849
9812,849
81067,849
30006,849
18655,849
70518,849
10577,849
21119,849
37598,849
26964,849
28492,849
55868,849
28354,849
38986,849
72760,849
18172,849
18272,849
9384,849
61493,849
11062,849
28544,849
55699,849
17968,849
17460,849
15353,849
72110,849
5492,849
14255,849
66165,849
59175,849
18168,849
5756,849
2852,849
61052,849
7708,849
3091,849
50435,849
39066,849
59280,849
36532,849
48275,849
74128,849
15887,849
5210,849
6145,849
7535,849
74057,849
60798,849
55813,849
40904,849
50082,849
51762,849
18533,849
19081,849
30930,849
11016,849
19187,849
2922,849
14841,849
72003,849
30580,849
30206,849
62947,849
16305,849
20448,849
68221,849
73336,849
53266,849
73483,849
62714,849
53536,849
61545,850
82835,850
44412,850
72705,850
95968,850
78335,850
66316,850
21780,850
72609,850
81950,850
14924,850
78488,850
46047,850
34598,850
71235,850
2515,850
83600,850
72223,850
712,850
66604,850
67619,850
92487,850
66932,850
8105,850
94412,850
26587,850
78850,850
14530,850
54874,850
28389,850
81927,850
26758,850
70034,850
91829,850
27371,850
95076,850
68041,850
91958,850
97564,850
61340,850
51412,850
87828,850
22096,850
39051,850
51835,850
25224,850
40251,850
3746,850
64677,850
49648,850
72137,850
38288,850
14505,850
14589,850
71702,850
93676,850
70355,850
48611,850
45023,850
16541,850
91939,850
16951,850
63784,850
68047,850
28558,850
82510,850
46726,850
82650,850
55504,850
7555,850
2343,850
98441,850
95230,850
97246,850
19906,850
90032,850
81251,850
78215,850
86595,850
31424,850
51876,851
60515,851
54727,851
56418,851
66784,851
56923,851
50346,851
45767,851
54195,851
49686,851
85947,851
41482,851
51941,851
65921,851
57307,851
98372,851
54460,851
2099,851
38080,851
82432,851
76306,851
39145,851
91771,851
69318,851
45361,851
93625,851
99421,851
21063,851
55482,851
37657,851
41395,851
45233,851
67107,851
54220,851
30145,851
22218,851
32111,851
52745,851
65534,851
48567,851
57295,851
44758,851
54772,851
27013,851
46964,851
42087,851
94597,851
60058,851
69922,851
88885,851
42641,851
42307,851
62662,851
37343,851
45048,851
38510,851
53248,851
57105,851
64431,851
88550,851
66011,851
38707,851
28402,851
70527,851
92999,851
66618,851
69555,851
21946,851
30376,851
57622,851
58119,851
33044,851
58477,851
32420,851
27618,851
56291,851
98371,851
39536,851
54530,851
33792,851
45068,851
90528,851
69479,851
7229,851
61881,851
35473,851
56706,851
41459,851
24633,851
60973,851
89360,851
90872,851
61377,851
52340,851
29709,851
29307,851
41622,851
55809,851
65814,851
59954,851
34209,852
44238,852
47116,852
38339,852
3214,852
3714,852
6895,852
93075,852
3581,852
3306,852
61807,852
7323,852
89249,852
81808,852
3136,852
99096,852
77808,852
95718,852
3631,852
45399,852
91653,852
680,852
69713,852
11807,852
41172,852
91700,852
28047,852
95202,852
95247,852
25393,852
88538,852
62275,852
302,852
16547,852
56646,852
4887,853
2183,853
50994,853
52142,853
61580,853
99060,853
34729,853
89904,853
86352,853
97561,853
92385,853
74300,853
13677,853
64640,853
86241,853
52171,853
22703,853
80734,853
85484,853
11626,853
69608,853
64588,853
88215,853
60381,853
41468,853
12010,853
33118,853
1410,853
60970,853
91425,853
52611,853
38715,853
2589,853
5417,853
79510,853
53961,853
93423,853
84193,853
98608,853
93287,853
82426,853
28773,853
62251,853
94392,853
3150,853
25767,853
93541,853
10597,853
88389,853
78818,853
64171,853
2971,853
57727,853
44280,853
49746,853
5546,853
66835,853
75188,853
89411,853
62647,853
48908,853
94480,853
69621,853
2308,853
10092,853
63247,853
25955,854
52213,854
4925,854
83012,854
4924,854
4149,854
3912,854
27102,854
26889,854
38144,854
56360,854
765,854
23566,854
41329,854
59412,854
15986,854
7517,854
17350,854
46760,854
1858,854
78540,854
99512,854
8817,854
19682,854
56273,854
16618,854
99186,854
23144,854
87867,854
46886,854
97993,854
74840,854
5823,854
82459,854
45869,854
98192,854
87742,854
66868,854
83140,854
44042,854
98392,854
45813,854
83832,854
31969,854
11771,854
9185,854
39982,854
88951,854
39745,854
42482,854
60414,854
91181,854
41798,854
79146,854
4807,854
78120,854
20987,854
62491,854
84465,854
88143,854
82769,855
37226,855
2063,855
56577,855
74809,855
58699,855
39685,855
68994,855
6682,855
40204,855
41190,855
99359,855
18799,855
4796,855
70928,855
9491,855
29049,855
71361,855
77438,855
65708,855
68794,855
44297,855
73229,855
29777,855
6031,855
41507,855
46880,855
22296,855
28986,855
45221,855
44759,855
20927,855
35361,855
89524,855
58046,855
51027,855
24491,855
20328,855
24820,855
52228,855
48294,855
53609,855
90353,855
8621,855
28870,855
53016,855
39693,855
40182,855
82174,856
65440,856
41826,856
7269,856
2661,856
15111,856
68641,856
90856,856
80341,856
1917,856
95692,856
2667,856
32068,856
3300,856
53037,856
61548,856
71990,856
4903,856
47558,856
371,856
58596,856
50741,856
2745,856
70501,856
90240,856
35947,856
93307,856
20123,856
55801,856
34772,856
5751,856
72590,856
46308,856
7690,856
8616,856
71180,856
68126,856
25118,856
5002,856
81223,856
6106,856
57914,856
28273,856
97159,856
68602,856
18998,856
65218,856
80731,856
96234,856
73985,856
43095,856
2705,856
42851,856
23527,856
93189,856
60426,856
95025,856
61430,856
8964,856
10468,856
39602,856
97798,856
1547,856
5900,856
5702,856
80504,856
4425,856
7491,856
1646,856
9522,856
59780,857
93262,857
22456,857
24619,857
66556,857
52344,857
59908,857
8266,857
35651,857
50729,857
53936,857
52783,857
26734,857
60623,857
29814,857
48075,857
51839,857
59855,857
7610,857
54161,857
64278,857
26660,857
26961,857
80580,857
59545,857
37965,857
54392,857
75126,857
69165,857
14529,857
16906,857
34352,857
60179,857
33823,857
63284,857
70176,857
36562,857
36886,857
69355,857
3896,857
69623,857
22507,857
10435,857
51118,857
25570,857
89937,857
41308,857
80576,857
24712,857
5812,857
50777,857
75666,857
12929,857
800,857
36215,857
76176,857
7119,857
61427,857
57496,857
31724,857
99153,857
84986,857
55455,857
88449,857
11548,857
83547,857
60165,857
55307,857
57778,857
44666,857
78625,857
23361,857
10671,857
55291,857
9537,857
33092,857
20463,857
60020,857
13767,857
58933,857
40178,857
37646,857
18270,857
50572,857
59337,857
73829,858
72052,858
78194,858
52237,858
60556,858
52172,858
4870,858
5287,858
1582,858
61067,858
60421,858
88130,858
19548,858
62772,858
29155,858
44543,858
96592,858
29690,858
81270,858
99631,858
30036,858
19937,858
49535,858
43711,858
42428,858
57788,858
59039,858
22179,858
97217,858
67587,858
71317,858
71183,858
98891,858
89733,858
58308,858
77553,858
31272,858
24684,858
33813,858
44409,858
20855,858
71171,858
96008,858
51203,858
79941,858
23816,858
58576,858
94357,858
73683,858
73695,859
71562,859
71411,859
86331,859
76912,859
67317,859
70554,859
70601,859
23763,859
86477,859
79753,859
20716,859
38006,859
91489,859
94023,859
22582,859
35235,859
69588,859
83625,859
23993,859
95810,859
52700,859
66018,859
57092,859
90899,859
99832,859
75700,859
66906,859
78706,859
94028,859
89747,859
68894,859
82151,859
26732,859
72952,859
87412,859
84223,859
31166,859
80789,859
67276,859
50232,859
75610,859
51847,859
29902,859
65215,859
46238,859
57099,859
57666,859
1268,859
87810,859
33176,859
93370,859
32197,859
57700,859
67085,859
87022,859
78587,859
73807,859
32800,859
73066,859
13095,859
80702,859
69556,859
74652,859
87273,859
37270,859
83107,859
48377,859
25262,859
28465,859
47331,859
74036,859
79671,859
43292,859
76800,859
82427,859
65151,859
84134,859
72357,859
83206,859
62414,859
36859,859
26731,859
63556,859
6769,859
80387,859
73556,859
83577,859
513,859
90670,859
72903,859
9213,859
12710,859
82239,859
74480,859
21708,860
